time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wet_bulb_temperature_2m_mean,dew_point_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,wind_speed_10m_mean,pressure_msl_mean,rain_binary,snow_binary
2021-11-07,6.8,5.9,8.4,5.3,4.5,85,86,22.6,1015.6,1,0
2021-11-08,6.7,5.6,8.0,5.3,4.5,86,95,14.3,1021.6,1,0
2021-11-09,6.7,2.9,10.2,5.2,4.2,85,78,6.4,1028.0,1,0
2021-11-10,3.5,-0.2,8.1,2.1,1.1,85,78,4.4,1025.9,0,0
2021-11-11,2.2,-1.3,6.1,1.7,1.5,95,65,5.8,1025.0,0,0
2021-11-12,3.4,0.4,5.7,2.7,2.5,94,78,6.9,1020.5,0,0
2021-11-13,4.0,0.4,7.6,2.8,2.1,87,91,7.6,1015.3,1,0
2021-11-14,5.9,2.2,8.6,5.0,4.6,91,93,8.3,1023.3,0,0
2021-11-15,4.3,3.8,4.8,3.4,3.0,91,100,13.9,1027.3,0,0
2021-11-16,4.0,3.5,5.0,3.0,2.5,90,100,5.5,1023.5,0,0
2021-11-17,5.1,4.1,6.1,3.8,3.1,87,100,13.0,1021.4,1,0
2021-11-18,6.8,5.2,8.6,5.3,4.3,85,98,17.3,1027.0,1,0
2021-11-19,8.6,7.4,9.4,7.7,7.3,91,100,18.8,1027.5,1,0
2021-11-20,8.4,6.5,9.5,7.2,6.5,88,94,14.3,1023.7,0,0
2021-11-21,6.0,3.9,7.1,5.2,4.9,93,100,12.0,1012.4,1,0
2021-11-22,2.5,-1.3,4.9,1.5,0.9,90,47,7.4,1023.8,0,0
2021-11-23,2.3,-1.5,4.6,1.9,1.7,96,85,9.6,1029.3,1,0
2021-11-24,4.2,0.4,5.8,3.4,3.0,93,80,5.2,1023.4,1,0
2021-11-25,1.7,-0.3,3.9,0.6,-0.1,89,98,8.2,1011.3,0,0
2021-11-26,2.1,1.4,3.4,0.9,0.3,88,100,15.0,999.3,1,1
2021-11-27,1.6,-0.3,3.0,0.5,-0.1,89,89,11.3,991.2,1,1
2021-11-28,-0.2,-3.0,1.8,-1.0,-1.5,92,69,7.5,997.5,0,0
2021-11-29,-0.0,-1.1,1.4,-0.9,-1.4,91,91,13.0,1005.2,1,1
2021-11-30,3.1,0.1,5.8,2.2,1.8,91,100,24.0,1004.6,1,1
2021-12-01,5.5,3.5,6.8,4.3,3.7,88,94,24.8,995.2,1,0
2021-12-02,0.7,-2.2,3.1,-0.2,-0.5,92,76,14.9,1000.2,1,1
2021-12-03,-0.5,-2.8,1.8,-1.7,-2.7,86,96,16.7,1009.7,1,1
2021-12-04,1.8,0.4,3.3,0.7,-0.0,88,99,9.8,999.4,1,1
2021-12-05,1.9,-0.1,4.1,0.9,0.3,89,68,9.0,1004.3,1,0
2021-12-06,-0.3,-1.5,1.4,-0.9,-1.1,95,100,5.8,1014.1,1,1
2021-12-07,0.7,-0.7,2.4,-0.1,-0.5,92,94,10.3,1009.3,1,1
2021-12-08,1.5,-0.7,3.6,0.2,-0.6,86,100,10.8,1002.3,1,1
2021-12-09,1.6,-0.1,3.0,1.0,0.8,94,91,6.8,1004.9,1,0
2021-12-10,0.5,-3.9,3.2,-0.4,-0.9,90,59,8.0,999.1,0,0
2021-12-11,-1.4,-3.1,2.0,-2.2,-2.7,91,45,6.4,1013.9,0,0
2021-12-12,1.6,-0.1,3.7,1.0,0.8,94,100,11.6,1024.2,1,1
2021-12-13,4.8,3.4,7.4,4.5,4.4,97,95,10.2,1027.6,1,0
2021-12-14,5.5,4.7,6.6,4.9,4.7,95,100,9.6,1027.9,1,0
2021-12-15,6.4,5.7,7.2,5.6,5.3,93,100,12.5,1031.0,1,0
2021-12-16,6.6,5.7,7.4,6.1,6.0,96,99,13.0,1036.0,1,0
2021-12-17,5.1,3.8,6.2,4.8,4.8,98,99,10.9,1039.3,1,0
2021-12-18,4.9,4.2,6.1,4.7,4.7,99,100,13.9,1037.1,1,0
2021-12-19,4.3,3.5,5.2,3.9,3.8,97,98,23.2,1027.4,1,0
2021-12-20,-0.5,-3.6,3.1,-1.4,-1.9,91,6,8.9,1027.4,0,0
2021-12-21,-3.8,-5.2,-1.0,-4.3,-4.4,96,83,4.3,1027.9,0,0
2021-12-22,-3.7,-5.2,-0.8,-4.5,-5.0,91,99,5.5,1027.3,0,0
2021-12-23,-1.1,-4.7,3.8,-2.5,-3.8,82,100,9.6,1013.4,1,1
2021-12-24,4.6,0.2,7.6,3.8,3.5,93,100,20.1,1002.7,1,1
2021-12-25,-4.6,-8.4,-0.4,-6.7,-10.0,68,64,15.3,1011.9,1,1
2021-12-26,-5.6,-8.9,-2.8,-7.4,-9.6,74,69,13.3,1012.2,1,1
2021-12-27,-0.5,-2.8,2.1,-1.3,-1.8,91,98,10.0,1005.2,1,0
2021-12-28,3.8,-0.1,6.4,3.0,2.8,93,98,12.6,997.7,1,0
2021-12-29,5.5,3.6,7.1,4.9,4.7,94,93,12.8,1004.9,1,0
2021-12-30,10.3,7.2,12.4,9.4,9.0,91,100,20.1,1013.7,1,0
2021-12-31,11.2,10.3,12.1,9.7,9.0,87,88,21.8,1018.1,1,0
2022-01-01,9.9,7.7,12.0,8.8,8.2,89,98,14.4,1023.9,1,0
2022-01-02,8.7,7.6,9.9,7.3,6.6,87,91,16.2,1015.4,1,0
2022-01-03,7.4,6.2,8.6,5.7,4.7,83,90,22.2,1009.8,1,0
2022-01-04,5.7,3.7,7.1,4.9,4.5,92,100,11.4,998.2,1,0
2022-01-05,2.0,0.4,3.3,1.0,0.5,90,88,20.9,1001.8,1,1
2022-01-06,0.1,-1.8,2.3,-0.8,-1.4,90,34,12.7,1016.5,1,1
2022-01-07,0.5,-1.8,1.5,-0.7,-1.4,87,97,16.4,1014.3,1,1
2022-01-08,0.6,-0.5,2.2,-0.6,-1.5,86,90,13.3,1008.8,1,1
2022-01-09,2.1,1.0,2.7,1.0,0.3,88,100,17.2,998.4,1,1
2022-01-10,1.7,-0.8,3.8,1.3,1.1,96,91,9.1,1020.4,0,0
2022-01-11,1.8,-0.6,3.3,1.1,0.8,93,97,2.9,1034.2,1,0
2022-01-12,0.5,-2.2,1.9,-0.1,-0.4,93,99,9.7,1038.4,0,0
2022-01-13,1.6,0.0,4.3,0.8,0.5,93,57,15.7,1039.1,0,0
2022-01-14,1.1,-0.3,2.5,0.7,0.6,96,71,16.4,1034.5,1,0
2022-01-15,2.3,1.0,3.5,1.9,1.7,96,100,5.5,1030.1,1,0
2022-01-16,1.7,0.6,3.2,0.9,0.5,92,100,15.8,1023.8,1,1
2022-01-17,3.5,1.8,4.9,2.6,2.1,90,96,24.4,1027.8,1,0
2022-01-18,3.4,1.7,5.2,2.8,2.6,95,93,10.2,1036.7,1,0
2022-01-19,1.4,-1.6,3.9,0.3,-0.4,88,70,13.1,1025.4,1,1
2022-01-20,0.6,-2.2,3.3,-0.8,-2.0,83,65,25.1,1021.2,1,1
2022-01-21,-0.5,-3.6,3.0,-1.3,-1.8,91,76,17.1,1029.0,1,1
2022-01-22,3.8,2.9,4.8,3.4,3.4,97,100,17.3,1029.6,1,0
2022-01-23,3.4,3.0,4.1,3.0,2.9,97,100,11.6,1035.0,1,0
2022-01-24,3.4,2.2,5.1,2.8,2.6,94,98,4.8,1035.2,0,0
2022-01-25,1.7,0.9,2.5,0.9,0.5,92,99,6.8,1033.8,0,0
2022-01-26,0.4,-0.4,0.9,-0.7,-1.4,88,99,14.4,1030.9,1,1
2022-01-27,1.6,-0.2,4.5,0.7,0.1,89,96,21.2,1022.1,1,1
2022-01-28,2.4,1.5,4.3,0.7,-0.7,80,86,22.7,1028.7,1,0
2022-01-29,4.8,1.5,7.5,3.6,3.0,88,98,26.3,1021.5,1,0
2022-01-30,3.1,1.0,5.3,0.8,-1.5,72,81,25.9,1021.8,1,1
2022-01-31,1.7,0.4,3.2,0.5,-0.4,86,98,17.3,1008.7,1,1
2022-02-01,2.0,0.0,5.2,1.1,0.6,91,99,23.1,1011.6,1,1
2022-02-02,3.2,0.4,4.8,1.8,0.9,85,84,24.5,1014.3,1,1
2022-02-03,4.7,0.3,6.9,3.8,3.3,91,98,13.2,1017.1,1,0
2022-02-04,4.9,1.5,6.7,3.4,2.5,85,100,20.7,1010.2,1,1
2022-02-05,2.7,1.4,4.6,0.5,-1.5,74,85,23.8,1017.2,1,1
2022-02-06,3.7,2.5,4.8,2.6,1.9,88,100,30.3,1004.3,1,0
2022-02-07,2.3,0.5,5.3,0.6,-0.7,82,81,23.7,1015.4,1,1
2022-02-08,4.9,1.1,7.3,3.5,2.6,85,93,20.1,1026.0,1,0
2022-02-09,7.1,5.5,8.9,5.5,4.6,84,91,16.3,1025.5,1,0
2022-02-10,5.0,2.8,7.0,3.9,3.3,89,88,12.5,1020.2,1,0
2022-02-11,1.5,-2.8,3.8,0.6,0.0,90,68,18.1,1024.9,1,1
2022-02-12,-0.1,-3.3,4.2,-1.6,-2.9,83,72,7.6,1031.2,0,0
2022-02-13,2.6,-2.4,7.8,0.3,-1.7,73,60,12.4,1017.1,0,0
2022-02-14,6.5,3.5,10.6,3.6,1.0,68,76,16.1,1005.9,0,0
2022-02-15,5.0,3.6,7.2,3.1,1.6,80,80,16.1,1010.2,1,0
2022-02-16,6.8,4.2,11.1,5.5,4.8,87,100,28.4,999.8,1,0
2022-02-17,6.7,4.2,11.5,4.3,2.3,74,73,36.5,998.7,1,0
2022-02-18,6.2,3.2,10.6,4.1,2.6,78,87,24.6,1002.7,1,1
2022-02-19,3.7,2.0,5.7,0.3,-3.7,59,69,29.1,1009.3,1,1
2022-02-20,5.2,2.6,7.8,3.9,3.1,87,100,28.0,1006.0,1,1
2022-02-21,3.9,1.4,7.8,2.1,0.6,80,87,28.8,997.8,1,1
2022-02-22,4.4,1.8,6.7,2.7,1.4,82,88,25.1,1014.1,1,0
2022-02-23,4.7,2.2,8.7,2.5,0.7,76,25,17.6,1023.0,1,0
2022-02-24,5.8,2.0,9.8,3.3,1.4,74,88,19.7,1012.9,1,0
2022-02-25,1.8,-0.3,4.7,0.1,-1.3,80,60,21.6,1019.9,1,0
2022-02-26,2.0,-1.6,6.3,0.3,-1.1,81,66,11.9,1033.3,0,0
2022-02-27,0.5,-2.8,4.8,-1.1,-2.5,81,39,11.4,1036.0,0,0
2022-02-28,-0.0,-3.6,4.8,-1.7,-3.2,80,2,10.6,1034.8,0,0
2022-03-01,-0.3,-5.2,5.6,-2.7,-5.3,71,52,7.3,1031.7,0,0
2022-03-02,1.0,-3.2,7.6,-1.7,-4.9,68,52,5.7,1025.7,0,0
2022-03-03,0.5,-4.7,8.4,-2.3,-6.0,67,23,7.9,1021.6,0,0
2022-03-04,-1.7,-4.8,1.9,-2.9,-3.8,86,92,10.9,1024.5,0,0
2022-03-05,-0.3,-3.8,3.3,-2.2,-4.0,78,48,9.0,1024.5,0,0
2022-03-06,-1.2,-3.8,1.8,-3.3,-5.7,72,68,7.9,1025.9,1,1
2022-03-07,-0.2,-4.2,5.7,-2.7,-5.6,69,30,7.1,1027.3,0,0
2022-03-08,1.1,-3.5,7.4,-1.9,-5.7,64,2,9.2,1025.9,0,0
2022-03-09,2.0,-3.8,10.4,-0.9,-4.2,67,9,6.5,1026.0,0,0
2022-03-10,3.1,-2.0,10.3,0.3,-2.3,69,0,12.5,1027.8,0,0
2022-03-11,1.7,-3.1,7.2,-1.6,-6.0,58,0,19.2,1024.1,0,0
2022-03-12,2.3,-2.6,9.2,-1.6,-7.6,49,37,12.6,1022.4,0,0
2022-03-13,2.9,-3.2,10.3,-0.6,-4.8,58,1,10.8,1019.5,0,0
2022-03-14,3.5,-1.5,7.6,1.7,0.1,78,78,8.7,1025.3,1,0
2022-03-15,4.4,0.5,8.9,3.3,2.8,89,82,6.6,1027.1,1,0
2022-03-16,5.4,0.4,9.8,3.7,2.6,83,61,10.5,1027.1,0,0
2022-03-17,5.1,0.4,9.6,3.8,3.0,86,79,10.4,1029.4,1,0
2022-03-18,3.7,-2.3,10.6,1.3,-1.1,75,7,6.5,1042.3,0,0
2022-03-19,4.4,1.8,7.7,1.7,-1.0,70,31,16.3,1042.2,1,0
2022-03-20,5.1,0.8,10.8,0.9,-4.4,51,0,20.8,1034.1,0,0
2022-03-21,4.9,-1.4,12.4,1.6,-1.7,63,0,8.9,1034.2,0,0
2022-03-22,5.5,-1.2,14.5,1.9,-1.6,63,1,7.0,1033.4,0,0
2022-03-23,7.9,1.6,16.5,2.9,-3.1,48,0,5.5,1030.9,0,0
2022-03-24,6.5,-0.2,15.4,2.5,-1.7,59,0,7.0,1029.2,0,0
2022-03-25,7.6,0.4,14.5,3.5,-0.7,58,0,5.5,1029.9,0,0
2022-03-26,7.4,0.5,14.2,4.9,3.2,76,14,9.4,1030.8,0,0
2022-03-27,8.9,5.2,13.9,7.3,6.3,85,58,2.4,1030.7,0,0
2022-03-28,9.6,3.0,16.7,7.1,5.5,77,24,8.0,1021.8,1,0
2022-03-29,6.1,2.7,11.1,4.2,2.7,81,81,9.7,1012.4,0,0
2022-03-30,4.2,1.4,7.3,2.3,1.0,80,93,6.9,1005.2,1,0
2022-03-31,1.7,-0.2,3.6,0.5,-0.2,88,97,17.5,1001.6,1,1
2022-04-01,0.1,-1.8,2.5,-2.2,-4.8,71,100,15.5,1005.6,1,1
2022-04-02,0.4,-2.2,3.0,-2.2,-5.0,68,100,14.3,1014.9,1,1
2022-04-03,0.1,-5.2,4.1,-2.4,-5.2,69,55,11.5,1020.7,0,0
2022-04-04,1.7,-1.2,4.3,-0.1,-1.7,79,98,24.4,1010.8,1,1
2022-04-05,6.2,3.0,9.1,5.3,4.8,91,100,19.4,1004.1,1,0
2022-04-06,8.8,7.3,11.0,6.2,4.2,74,100,21.4,1001.7,1,0
2022-04-07,8.3,6.2,11.8,5.8,3.8,74,84,28.8,989.0,1,0
2022-04-08,5.1,2.6,7.3,2.1,-0.8,66,99,20.5,996.5,1,0
2022-04-09,3.4,0.9,6.8,1.3,-0.2,78,71,20.4,1007.3,1,1
2022-04-10,3.0,0.2,6.4,0.8,-1.2,75,70,17.4,1018.9,1,1
2022-04-11,4.8,-2.3,11.4,1.8,-1.0,68,61,6.7,1019.9,0,0
2022-04-12,8.9,1.4,16.6,5.2,2.2,65,94,11.5,1015.9,1,0
2022-04-13,13.0,4.5,21.4,9.1,6.3,66,87,5.5,1016.0,0,0
2022-04-14,11.4,8.0,15.4,9.6,8.7,84,85,8.4,1020.3,1,0
2022-04-15,8.0,6.3,11.1,6.4,5.4,84,80,11.7,1026.1,1,0
2022-04-16,5.3,1.1,9.5,2.7,0.2,71,50,11.3,1033.7,0,0
2022-04-17,5.5,-0.4,11.0,2.1,-1.4,64,23,9.3,1029.9,0,0
2022-04-18,7.1,-0.3,13.9,3.7,0.6,66,24,7.2,1020.5,0,0
2022-04-19,7.7,1.3,12.4,3.7,-0.3,59,31,8.0,1015.7,0,0
2022-04-20,6.8,0.4,11.4,3.9,1.5,70,78,7.4,1016.9,0,0
2022-04-21,7.0,3.0,10.2,5.0,3.7,80,95,8.8,1013.8,1,0
2022-04-22,9.4,6.3,12.3,7.4,6.1,81,86,16.8,1008.8,1,0
2022-04-23,9.8,5.5,13.6,6.2,3.1,65,17,18.7,1007.8,0,0
2022-04-24,9.5,5.9,14.1,6.6,4.2,71,71,14.2,1003.7,1,0
2022-04-25,8.4,5.8,11.9,7.0,6.2,86,98,3.9,1011.1,1,0
2022-04-26,8.7,2.1,13.7,5.9,3.7,73,70,7.6,1016.4,0,0
2022-04-27,9.1,3.0,14.4,6.6,4.8,77,27,5.9,1024.3,1,0
2022-04-28,9.6,3.2,14.9,6.7,4.5,72,19,6.7,1028.8,0,0
2022-04-29,11.0,2.2,15.9,7.5,5.0,68,78,5.0,1027.5,1,0
2022-04-30,9.3,5.2,14.2,7.1,5.6,78,93,7.5,1024.2,1,0
2022-05-01,9.9,5.5,14.1,7.6,6.0,78,86,4.7,1022.6,1,0
2022-05-02,12.0,6.9,17.4,8.5,5.9,68,45,7.0,1019.0,1,0
2022-05-03,11.5,5.4,16.6,8.1,5.5,69,23,6.9,1017.3,0,0
2022-05-04,11.3,4.9,16.5,9.0,7.7,79,54,5.7,1017.7,1,0
2022-05-05,11.1,5.3,16.0,7.9,5.4,71,71,7.1,1021.3,0,0
2022-05-06,11.8,6.3,16.6,8.6,6.3,70,28,4.9,1024.7,1,0
2022-05-07,13.2,6.8,19.3,10.1,8.0,73,51,5.9,1023.1,1,0
2022-05-08,12.3,8.5,17.2,9.7,7.9,76,38,6.0,1025.8,0,0
2022-05-09,13.4,6.1,20.4,9.0,5.7,61,16,7.3,1026.4,0,0
2022-05-10,16.8,8.1,22.8,12.2,9.1,63,93,8.9,1019.0,0,0
2022-05-11,19.9,14.2,25.9,14.4,10.7,58,65,15.1,1011.5,1,0
2022-05-12,15.2,11.6,18.9,10.7,7.3,61,73,15.5,1016.1,1,0
2022-05-13,12.4,7.7,15.8,8.6,5.8,65,61,14.0,1018.8,1,0
2022-05-14,13.9,8.2,19.1,10.1,7.5,67,52,11.6,1020.7,0,0
2022-05-15,14.4,7.8,20.5,10.5,7.8,66,29,8.5,1021.0,0,0
2022-05-16,16.1,10.1,22.5,13.0,11.2,74,82,10.9,1017.4,1,0
2022-05-17,16.9,13.1,21.1,13.9,12.1,76,71,11.8,1020.8,1,0
2022-05-18,19.1,12.9,24.6,15.0,12.7,69,58,8.4,1023.0,1,0
2022-05-19,19.6,13.1,25.5,15.2,12.7,67,89,9.7,1020.3,0,0
2022-05-20,18.3,13.8,23.4,16.4,15.4,84,94,10.9,1017.9,1,0
2022-05-21,13.0,9.4,16.1,9.9,7.8,71,66,20.6,1019.4,1,0
2022-05-22,13.5,9.5,17.4,10.2,7.9,70,74,7.7,1016.5,0,0
2022-05-23,15.2,9.6,20.7,12.4,10.9,76,93,14.3,1006.0,1,0
2022-05-24,14.4,10.2,17.0,11.3,9.3,73,81,13.4,1006.1,1,0
2022-05-25,13.6,8.4,17.8,9.4,6.2,63,55,11.2,1014.9,1,0
2022-05-26,15.5,12.9,18.0,11.3,8.5,63,90,19.2,1018.8,1,0
2022-05-27,13.8,9.4,16.4,10.1,7.2,67,60,22.2,1017.7,1,0
2022-05-28,10.4,6.9,13.4,6.7,3.7,64,33,21.6,1017.3,1,0
2022-05-29,8.7,5.9,12.6,6.7,5.4,80,65,11.4,1013.4,1,0
2022-05-30,8.9,5.0,12.1,6.2,4.1,74,68,9.0,1013.6,0,0
2022-05-31,11.0,3.4,16.8,8.0,5.9,73,76,4.9,1014.2,1,0
2022-06-01,11.5,5.5,16.9,9.0,7.3,77,52,9.2,1014.7,1,0
2022-06-02,11.6,6.2,16.3,8.5,6.3,72,29,7.7,1021.2,0,0
2022-06-03,15.4,7.4,22.2,11.7,9.3,69,71,11.4,1019.2,1,0
2022-06-04,17.2,13.1,21.5,13.4,11.0,68,59,7.7,1019.5,0,0
2022-06-05,17.4,12.1,22.5,14.5,12.9,76,86,12.1,1016.2,1,0
2022-06-06,17.3,13.9,20.5,13.8,11.6,71,50,14.2,1014.6,1,0
2022-06-07,15.9,9.8,20.5,11.7,8.8,65,54,11.8,1013.2,0,0
2022-06-08,16.8,12.6,21.0,13.6,11.7,74,86,7.1,1009.2,1,0
2022-06-09,15.5,12.4,19.3,12.5,10.6,74,74,13.8,1013.1,1,0
2022-06-10,16.3,9.9,21.5,12.4,9.8,68,34,8.1,1022.2,0,0
2022-06-11,18.1,11.4,23.1,14.0,11.6,67,26,8.2,1022.3,1,0
2022-06-12,18.5,14.1,23.7,13.6,10.4,61,46,9.6,1020.5,0,0
2022-06-13,14.0,10.6,17.2,10.4,7.8,68,60,13.1,1020.4,1,0
2022-06-14,14.1,7.7,20.1,10.1,7.3,66,63,7.0,1022.4,0,0
2022-06-15,17.8,9.6,24.9,12.8,9.6,61,12,6.8,1018.5,0,0
2022-06-16,17.5,12.1,21.9,12.6,9.2,60,46,11.5,1019.7,1,0
2022-06-17,17.8,10.1,24.4,12.7,9.2,60,80,5.0,1023.9,0,0
2022-06-18,24.8,16.5,32.1,17.1,12.4,47,38,10.4,1016.6,0,0
2022-06-19,23.6,16.8,31.6,17.7,14.3,58,64,14.0,1008.9,1,0
2022-06-20,14.0,11.2,16.9,11.7,10.2,80,77,12.0,1013.2,1,0
2022-06-21,14.2,8.4,20.2,10.4,7.6,67,39,7.3,1015.4,0,0
2022-06-22,18.1,10.2,24.1,13.1,9.8,61,57,4.1,1012.7,0,0
2022-06-23,20.6,12.6,27.6,14.6,10.6,55,0,9.2,1013.1,0,0
2022-06-24,20.4,16.9,23.1,16.2,14.0,67,64,9.8,1008.4,1,0
2022-06-25,20.7,15.7,25.7,16.4,13.9,68,60,7.2,1012.2,1,0
2022-06-26,22.0,14.9,27.9,16.7,13.6,62,65,6.3,1014.0,0,0
2022-06-27,20.7,16.2,26.0,17.6,16.2,77,90,9.1,1014.7,1,0
2022-06-28,18.1,13.4,22.4,13.0,9.4,60,54,8.8,1021.0,0,0
2022-06-29,19.2,15.6,23.0,15.0,12.5,66,82,12.1,1015.8,1,0
2022-06-30,21.9,15.6,27.2,17.9,16.0,71,42,8.1,1011.9,0,0
2022-07-01,15.9,12.6,20.1,13.1,11.4,76,85,14.0,1017.3,1,0
2022-07-02,18.2,10.4,24.6,13.2,9.9,62,16,6.5,1022.2,0,0
2022-07-03,20.9,13.2,27.3,14.7,10.6,55,26,9.0,1017.3,0,0
2022-07-04,18.2,13.6,22.8,13.2,9.7,60,24,11.0,1019.2,1,0
2022-07-05,17.6,11.4,22.4,12.5,9.0,59,44,9.4,1020.8,1,0
2022-07-06,15.0,11.4,17.3,10.5,7.1,61,71,11.9,1023.1,0,0
2022-07-07,14.7,13.0,17.9,12.5,11.3,80,92,18.5,1019.9,1,0
2022-07-08,15.4,11.6,19.2,11.9,9.8,70,79,16.4,1028.0,0,0
2022-07-09,16.2,12.6,20.1,13.1,11.3,74,87,14.6,1024.8,1,0
2022-07-10,14.0,11.0,18.0,10.7,8.4,70,75,18.4,1022.9,1,0
2022-07-11,15.3,11.8,18.9,12.8,11.3,79,74,12.2,1022.9,1,0
2022-07-12,18.5,12.6,24.2,14.3,11.6,67,55,6.9,1024.3,0,0
2022-07-13,21.4,15.2,29.0,15.5,11.9,56,79,10.9,1020.1,0,0
2022-07-14,18.1,13.4,22.6,13.6,10.6,64,63,11.7,1018.4,1,0
2022-07-15,14.7,10.6,18.1,10.4,7.2,63,69,10.5,1021.3,0,0
2022-07-16,15.8,11.2,20.5,10.9,7.2,58,58,15.6,1021.9,1,0
2022-07-17,16.6,9.8,22.8,11.1,6.8,55,44,5.7,1026.9,0,0
2022-07-18,21.1,10.8,28.8,13.7,8.4,47,77,5.4,1023.7,0,0
2022-07-19,25.4,15.1,33.6,16.0,9.6,40,22,5.8,1019.2,0,0
2022-07-20,27.5,17.6,35.5,17.3,10.6,37,48,8.2,1016.0,0,0
2022-07-21,21.2,17.8,25.0,17.2,14.9,69,79,11.7,1018.0,1,0
2022-07-22,18.8,16.4,22.3,15.7,14.0,75,98,9.8,1018.9,1,0
2022-07-23,18.6,15.1,23.5,14.6,12.1,68,50,9.0,1018.4,1,0
2022-07-24,20.6,12.0,27.6,14.8,11.2,58,23,5.0,1019.1,0,0
2022-07-25,23.9,16.6,32.5,17.4,13.5,55,64,13.1,1010.9,1,0
2022-07-26,18.2,14.6,22.6,14.6,12.6,71,58,14.5,1014.7,1,0
2022-07-27,16.0,11.8,19.5,11.1,7.3,58,59,9.7,1018.6,1,0
2022-07-28,17.1,8.9,23.2,11.5,7.1,55,76,10.4,1018.8,0,0
2022-07-29,20.1,15.4,26.0,13.8,9.3,51,93,10.8,1016.5,1,0
2022-07-30,17.9,15.3,22.5,15.6,14.4,82,65,7.7,1017.5,1,0
2022-07-31,19.8,13.9,25.6,15.4,12.9,67,72,8.1,1016.5,0,0
2022-08-01,18.8,14.3,21.9,16.3,15.1,80,76,13.3,1016.5,1,0
2022-08-02,19.3,11.3,25.5,14.9,12.3,67,65,6.3,1018.2,0,0
2022-08-03,23.5,14.9,31.0,17.3,13.6,57,52,5.1,1016.0,0,0
2022-08-04,25.6,17.5,33.4,18.4,14.3,53,55,8.6,1013.5,0,0
2022-08-05,19.9,14.4,25.8,17.0,15.6,77,92,10.1,1015.8,1,0
2022-08-06,15.3,10.3,19.8,10.6,7.1,60,36,8.1,1025.9,0,0
2022-08-07,16.7,10.3,22.1,11.0,6.5,54,17,7.0,1024.7,0,0
2022-08-08,18.5,11.0,24.6,12.5,8.0,53,8,6.6,1024.2,0,0
2022-08-09,19.9,12.8,25.4,13.8,9.6,54,30,7.0,1026.5,0,0
2022-08-10,20.3,13.9,26.0,13.4,8.3,49,25,9.4,1026.2,0,0
2022-08-11,21.7,13.6,27.9,13.9,8.1,43,45,8.5,1022.8,0,0
2022-08-12,21.0,13.6,27.3,13.5,7.8,45,11,11.1,1020.6,0,0
2022-08-13,21.5,14.0,27.5,15.4,11.6,55,35,9.3,1017.6,0,0
2022-08-14,23.0,16.2,28.6,17.4,14.0,61,32,10.8,1010.9,1,0
2022-08-15,21.5,17.5,26.8,17.4,15.3,68,57,6.5,1005.4,1,0
2022-08-16,21.5,15.6,26.2,16.8,14.1,66,14,6.3,1009.4,1,0
2022-08-17,22.8,16.0,29.4,16.9,13.4,58,74,4.8,1011.3,1,0
2022-08-18,20.6,16.8,24.6,17.1,15.3,73,96,9.9,1012.0,1,0
2022-08-19,20.5,16.8,24.5,16.1,13.5,66,99,11.5,1012.5,0,0
2022-08-20,19.1,15.6,22.6,16.1,14.6,76,95,7.9,1015.5,1,0
2022-08-21,18.6,13.0,24.2,14.3,11.5,67,30,7.0,1016.3,1,0
2022-08-22,19.6,12.6,25.0,13.6,9.5,54,38,6.5,1016.1,0,0
2022-08-23,19.7,13.2,25.9,14.4,11.0,60,16,8.5,1018.0,0,0
2022-08-24,21.2,13.1,27.8,15.4,11.8,59,4,8.3,1019.9,0,0
2022-08-25,22.4,15.9,28.4,17.2,14.2,63,58,11.0,1017.7,1,0
2022-08-26,21.7,17.7,27.9,18.5,16.9,76,93,6.5,1013.5,1,0
2022-08-27,18.9,17.2,21.1,16.5,15.4,81,100,13.7,1014.7,1,0
2022-08-28,17.0,12.6,21.5,12.5,9.5,63,26,12.5,1018.3,0,0
2022-08-29,15.8,9.6,22.0,12.0,9.5,69,64,6.8,1021.1,0,0
2022-08-30,17.2,11.7,21.8,13.4,11.0,69,68,7.5,1021.3,1,0
2022-08-31,17.1,13.6,20.8,12.7,9.7,64,91,12.2,1022.3,0,0
2022-09-01,16.2,11.0,20.6,11.0,7.0,57,18,11.5,1021.9,0,0
2022-09-02,16.3,10.4,21.6,10.8,6.5,55,26,13.5,1018.7,0,0
2022-09-03,16.9,10.8,22.2,11.0,6.3,52,26,13.5,1015.8,0,0
2022-09-04,18.7,11.2,25.6,13.4,9.8,59,40,8.1,1019.3,0,0
2022-09-05,20.1,15.1,26.1,14.9,11.7,60,86,11.4,1021.8,1,0
2022-09-06,19.8,15.6,25.1,16.0,13.9,70,80,10.7,1017.6,1,0
2022-09-07,19.9,15.6,26.0,15.7,13.2,69,84,6.6,1013.1,1,0
2022-09-08,16.5,14.2,19.2,13.9,12.5,78,70,7.8,1009.5,1,0
2022-09-09,16.6,13.4,20.9,12.9,10.6,70,76,12.4,1010.7,1,0
2022-09-10,14.6,12.1,18.2,12.6,11.5,83,78,9.4,1012.7,1,0
2022-09-11,14.4,10.9,19.0,12.2,10.9,82,44,10.0,1017.6,1,0
2022-09-12,14.9,8.4,20.8,11.7,9.6,73,59,5.1,1016.7,0,0
2022-09-13,17.7,12.9,22.0,14.1,12.2,71,85,10.6,1009.9,1,0
